resultados/ganancia_ranger.100.tsv:20170313 230945	umbral_fijo	100.00	600.00	0.03	2028056.00	70.02	1858333.00	2135000.00	2090833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 224751	umbral_estimado	10.00	5000.00	0.03	1751389.00	8.99	1567500.00	1917500.00	1769167.00	0.03	34.00	33.00
resultados/ganancia_ranger.1.tsv:20170312 224751	umbral_estimado	10.00	5000.00	0.03	1751389.00	8.99	1567500.00	1917500.00	1769167.00	0.03	0.03	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 231507	umbral_fijo	20.00	5000.00	0.03	1735833.00	13.42	1487500.00	1907500.00	1812500.00			
resultados/ganancia_ranger.1.tsv:20170312 231507	umbral_fijo	20.00	5000.00	0.03	1735833.00	13.42	1487500.00	1907500.00	1812500.00			
resultados/ganancia_ranger.0-50.tsv:20170312 225532	umbral_estimado	10.00	800.00	31.00	1722500.00	10.34	1719167.00	1768333.00	1680000.00	35.00	0.03	28.00
resultados/ganancia_ranger.1.tsv:20170312 225532	umbral_estimado	10.00	800.00	0.03	1722500.00	10.34	1719167.00	1768333.00	1680000.00	0.04	0.03	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 225812	umbral_fijo	10.00	600.00	0.03	1721667.00	10.39	1475000.00	1884167.00	1805833.00			
resultados/ganancia_ranger.1.tsv:20170312 225812	umbral_fijo	10.00	600.00	0.03	1721667.00	10.39	1475000.00	1884167.00	1805833.00			
resultados/ganancia_ranger.100.tsv:20170313 235806	umbral_fijo	100.00	50.00	0.03	1720556.00	64.18	1515833.00	1900000.00	1745833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 232850	umbral_fijo	20.00	700.00	0.03	1717500.00	17.30	1460000.00	1861667.00	1830833.00			
resultados/ganancia_ranger.1.tsv:20170312 232850	umbral_fijo	20.00	700.00	0.03	1717500.00	17.30	1460000.00	1861667.00	1830833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 225413	umbral_fijo	10.00	800.00	0.03	1704722.00	10.41	1591667.00	1785833.00	1736667.00			
resultados/ganancia_ranger.1.tsv:20170312 225413	umbral_fijo	10.00	800.00	0.03	1704722.00	10.41	1591667.00	1785833.00	1736667.00			
resultados/ganancia_ranger.0-50.tsv:20170312 232453	umbral_estimado	20.00	1000.00	0.04	1696944.00	16.29	1617500.00	1879167.00	1594167.00	53.00	39.00	35.00
resultados/ganancia_ranger.1.tsv:20170312 232453	umbral_estimado	20.00	1000.00	0.04	1696944.00	16.29	1617500.00	1879167.00	1594167.00	0.05	0.04	0.04
resultados/ganancia_ranger.100.tsv:20170313 220653	umbral_fijo	100.00	10000.00	0.03	1691667.00	47.65	1518333.00	1791667.00	1765000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 234527	umbral_estimado	20.00	100.00	0.07	1689444.00	18.09	1500000.00	1768333.00	1800000.00	71.00	75.00	53.00
resultados/ganancia_ranger.1.tsv:20170312 234527	umbral_estimado	20.00	100.00	0.07	1689444.00	18.09	1500000.00	1768333.00	1800000.00	0.07	0.08	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 225019	umbral_fijo	10.00	2000.00	0.03	1688611.00	9.58	1496667.00	1759167.00	1810000.00			
resultados/ganancia_ranger.1.tsv:20170312 225019	umbral_fijo	10.00	2000.00	0.03	1688611.00	9.58	1496667.00	1759167.00	1810000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 224828	umbral_fijo	10.00	3000.00	0.03	1687778.00	9.58	1348333.00	1835000.00	1880000.00			
resultados/ganancia_ranger.1.tsv:20170312 224828	umbral_fijo	10.00	3000.00	0.03	1687778.00	9.58	1348333.00	1835000.00	1880000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 231252	umbral_fijo	20.00	10000.00	0.03	1685000.00	11.95	1477500.00	1898333.00	1679167.00			
resultados/ganancia_ranger.1.tsv:20170312 231252	umbral_fijo	20.00	10000.00	0.03	1685000.00	11.95	1477500.00	1898333.00	1679167.00			
resultados/ganancia_ranger.0-50.tsv:20170312 235515	umbral_estimado	50.00	10000.00	0.03	1677500.00	25.10	1585000.00	1624167.00	1823333.00	31.00	26.00	28.00
resultados/ganancia_ranger.1.tsv:20170312 235515	umbral_estimado	50.00	10000.00	0.03	1677500.00	25.10	1585000.00	1624167.00	1823333.00	0.03	0.03	0.03
resultados/ganancia_ranger.200.tsv:20170314 125224	umbral_estimado	200.00	10000.00	0.03	1671667.00	98.94	1766667.00	1593333.00	1655000.00	0.03	0.03	0.03
resultados/ganancia_ranger.200.tsv:20170314 124419	umbral_fijo	200.00	10000.00	0.03	1661111.00	90.48	1506667.00	1858333.00	1618333.00			
resultados/ganancia_ranger.0-50.tsv:20170312 233720	umbral_fijo	20.00	300.00	0.03	1660556.00	17.31	1440000.00	1753333.00	1788333.00			
resultados/ganancia_ranger.1.tsv:20170312 233720	umbral_fijo	20.00	300.00	0.03	1660556.00	17.31	1440000.00	1753333.00	1788333.00			
resultados/ganancia_ranger.0-50.tsv:20170312 232304	umbral_fijo	20.00	1000.00	0.03	1660000.00	16.13	1333333.00	1833333.00	1813333.00			
resultados/ganancia_ranger.1.tsv:20170312 232304	umbral_fijo	20.00	1000.00	0.03	1660000.00	16.13	1333333.00	1833333.00	1813333.00			
resultados/ganancia_ranger.0-50.tsv:20170312 234015	umbral_fijo	20.00	200.00	0.03	1658611.00	17.08	1554167.00	1682500.00	1739167.00			
resultados/ganancia_ranger.1.tsv:20170312 234015	umbral_fijo	20.00	200.00	0.03	1658611.00	17.08	1554167.00	1682500.00	1739167.00			
resultados/ganancia_ranger.500.1.tsv:20170314 171916	umbral_estimado	500.00	10000.00	0.03	1655833.00	230.01	1801667.00	1569167.00	1596667.00	0.03	0.03	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 235249	umbral_fijo	50.00	10000.00	0.03	1652778.00	25.30	1468333.00	1735000.00	1755000.00			
resultados/ganancia_ranger.1.tsv:20170312 235249	umbral_fijo	50.00	10000.00	0.03	1652778.00	25.30	1468333.00	1735000.00	1755000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 233039	umbral_estimado	20.00	700.00	0.04	1650556.00	16.77	1552500.00	1731667.00	1667500.00	51.00	33.00	0.04
resultados/ganancia_ranger.1.tsv:20170312 233039	umbral_estimado	20.00	700.00	0.04	1650556.00	16.77	1552500.00	1731667.00	1667500.00	0.05	0.03	0.04
resultados/ganancia_ranger.0-50.tsv:20170312 235125	umbral_estimado	20.00	20.00	0.07	1649167.00	17.54	1636667.00	1560000.00	1750833.00	75.00	57.00	77.00
resultados/ganancia_ranger.1.tsv:20170312 235125	umbral_estimado	20.00	20.00	0.07	1649167.00	17.54	1636667.00	1560000.00	1750833.00	0.08	0.06	0.08
resultados/ganancia_ranger.0-50.tsv:20170312 230339	umbral_estimado	10.00	300.00	0.05	1648611.00	10.72	1433333.00	1602500.00	1910000.00	0.05	44.00	49.00
resultados/ganancia_ranger.1.tsv:20170312 230339	umbral_estimado	10.00	300.00	0.05	1648611.00	10.72	1433333.00	1602500.00	1910000.00	0.05	0.04	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 224459	umbral_fijo	10.00	10000.00	0.03	1645000.00	8.23	1548333.00	1865000.00	1521667.00			
resultados/ganancia_ranger.0-50.tsv:20170312 225214	umbral_fijo	10.00	1000.00	0.03	1645000.00	10.39	1417500.00	1813333.00	1704167.00			
resultados/ganancia_ranger.1.tsv:20170312 224459	umbral_fijo	10.00	10000.00	0.03	1645000.00	8.23	1548333.00	1865000.00	1521667.00			
resultados/ganancia_ranger.1.tsv:20170312 225214	umbral_fijo	10.00	1000.00	0.03	1645000.00	10.39	1417500.00	1813333.00	1704167.00			
resultados/ganancia_ranger.800.1.tsv:20170316 180239	umbral_estimado	800.00	10000.00	0.03	1644722.00	368.68	1830000.00	1541667.00	1562500.00	0.03	0.03	0.02
resultados/ganancia_ranger.0-50.tsv:20170312 231419	umbral_estimado	20.00	10000.00	0.03	1635833.00	12.39	1555000.00	1783333.00	1569167.00	0.03	28.00	28.00
resultados/ganancia_ranger.1.tsv:20170312 231419	umbral_estimado	20.00	10000.00	0.03	1635833.00	12.39	1555000.00	1783333.00	1569167.00	0.03	0.03	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 230136	umbral_estimado	10.00	500.00	0.05	1633611.00	10.93	1330833.00	1730833.00	1839167.00	61.00	44.00	41.00
resultados/ganancia_ranger.1.tsv:20170312 230136	umbral_estimado	10.00	500.00	0.05	1633611.00	10.93	1330833.00	1730833.00	1839167.00	0.06	0.04	0.04
resultados/ganancia_ranger.0-50.tsv:20170312 222748	umbral_estimado	5.00	2000.00	0.03	1633611.00	7.58	1418333.00	1789167.00	1693333.00	35.00	34.00	34.00
resultados/ganancia_ranger.1.tsv:20170312 222748	umbral_estimado	5.00	2000.00	0.03	1633611.00	7.58	1418333.00	1789167.00	1693333.00	0.04	0.03	0.03
resultados/ganancia_ranger.800.1.tsv:20170316 173329	umbral_fijo	800.00	10000.00	0.03	1631111.00	355.49	1459167.00	1828333.00	1605833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 225333	umbral_estimado	10.00	1000.00	0.03	1630833.00	10.20	1551667.00	1645000.00	1695833.00	38.00	28.00	37.00
resultados/ganancia_ranger.1.tsv:20170312 225333	umbral_estimado	10.00	1000.00	0.03	1630833.00	10.20	1551667.00	1645000.00	1695833.00	0.04	0.03	0.04
resultados/ganancia_ranger.500.1.tsv:20170314 170110	umbral_fijo	500.00	10000.00	0.03	1629722.00	224.40	1498333.00	1764167.00	1626667.00			
resultados/ganancia_ranger.0-50.tsv:20170312 233328	umbral_estimado	20.00	600.00	0.05	1621111.00	17.09	1216667.00	1873333.00	1773333.00	54.00	51.00	37.00
resultados/ganancia_ranger.0-50.tsv:20170312 233619	umbral_estimado	20.00	500.00	45.00	1621111.00	17.46	1395833.00	1895833.00	1571667.00	56.00	42.00	37.00
resultados/ganancia_ranger.1.tsv:20170312 233328	umbral_estimado	20.00	600.00	0.05	1621111.00	17.09	1216667.00	1873333.00	1773333.00	0.05	0.05	0.04
resultados/ganancia_ranger.1.tsv:20170312 233619	umbral_estimado	20.00	500.00	0.05	1621111.00	17.46	1395833.00	1895833.00	1571667.00	0.06	0.04	0.04
resultados/ganancia_ranger.0-50.tsv:20170312 232749	umbral_estimado	20.00	800.00	0.04	1614444.00	16.74	1643333.00	1594167.00	1605833.00	57.00	35.00	32.00
resultados/ganancia_ranger.1.tsv:20170312 232749	umbral_estimado	20.00	800.00	0.04	1614444.00	16.74	1643333.00	1594167.00	1605833.00	0.06	0.04	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 230544	umbral_estimado	10.00	200.00	0.05	1610833.00	11.36	1464167.00	1620833.00	1747500.00	65.00	38.00	48.00
resultados/ganancia_ranger.1.tsv:20170312 230544	umbral_estimado	10.00	200.00	0.05	1610833.00	11.36	1464167.00	1620833.00	1747500.00	0.07	0.04	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 222639	umbral_fijo	5.00	2000.00	0.03	1595000.00	7.51	1377500.00	1710833.00	1696667.00			
resultados/ganancia_ranger.1.tsv:20170312 222639	umbral_fijo	5.00	2000.00	0.03	1595000.00	7.51	1377500.00	1710833.00	1696667.00			
resultados/ganancia_ranger.100.tsv:20170314 000704	umbral_fijo	100.00	20.00	0.03	1593889.00	64.08	1317500.00	1687500.00	1776667.00			
resultados/ganancia_ranger.0-50.tsv:20170312 224640	umbral_fijo	10.00	5000.00	0.03	1592778.00	8.79	1378333.00	1766667.00	1633333.00			
resultados/ganancia_ranger.1.tsv:20170312 224640	umbral_fijo	10.00	5000.00	0.03	1592778.00	8.79	1378333.00	1766667.00	1633333.00			
resultados/ganancia_ranger.0-50.tsv:20170312 225611	umbral_fijo	10.00	700.00	0.03	1586667.00	10.29	1397500.00	1805833.00	1556667.00			
resultados/ganancia_ranger.1.tsv:20170312 225611	umbral_fijo	10.00	700.00	0.03	1586667.00	10.29	1397500.00	1805833.00	1556667.00			
resultados/ganancia_ranger.0-50.tsv:20170312 230013	umbral_fijo	10.00	500.00	0.03	1573889.00	10.58	1442500.00	1546667.00	1732500.00			
resultados/ganancia_ranger.1.tsv:20170312 230013	umbral_fijo	10.00	500.00	0.03	1573889.00	10.58	1442500.00	1546667.00	1732500.00			
resultados/ganancia_ranger.0-50.tsv:20170312 234822	umbral_estimado	20.00	50.00	0.07	1566389.00	17.14	1437500.00	1708333.00	1553333.00	56.00	79.00	65.00
resultados/ganancia_ranger.1.tsv:20170312 234822	umbral_estimado	20.00	50.00	0.07	1566389.00	17.14	1437500.00	1708333.00	1553333.00	0.06	0.08	0.07
resultados/ganancia_ranger.0-50.tsv:20170312 223001	umbral_fijo	5.00	800.00	0.03	1562222.00	7.50	1353333.00	1535833.00	1797500.00			
resultados/ganancia_ranger.1.tsv:20170312 223001	umbral_fijo	5.00	800.00	0.03	1562222.00	7.50	1353333.00	1535833.00	1797500.00			
resultados/ganancia_ranger.0-50.tsv:20170312 225733	umbral_estimado	10.00	700.00	0.04	1555278.00	10.39	1478333.00	1540000.00	1647500.00	38.00	44.00	43.00
resultados/ganancia_ranger.1.tsv:20170312 225733	umbral_estimado	10.00	700.00	0.04	1555278.00	10.39	1478333.00	1540000.00	1647500.00	0.04	0.04	0.04
resultados/ganancia_ranger.0-50.tsv:20170312 233915	umbral_estimado	20.00	300.00	48.00	1553611.00	17.53	1479167.00	1570000.00	1611667.00	69.00	42.00	33.00
resultados/ganancia_ranger.1.tsv:20170312 233915	umbral_estimado	20.00	300.00	0.05	1553611.00	17.53	1479167.00	1570000.00	1611667.00	0.07	0.04	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 230750	umbral_estimado	10.00	100.00	0.06	1552778.00	10.91	1475833.00	1500833.00	1681667.00	53.00	68.00	49.00
resultados/ganancia_ranger.1.tsv:20170312 230750	umbral_estimado	10.00	100.00	0.06	1552778.00	10.91	1475833.00	1500833.00	1681667.00	0.05	0.07	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 222156	umbral_fijo	5.00	10000.00	0.03	1549722.00	6.71	1464167.00	1726667.00	1458333.00			
resultados/ganancia_ranger.1.tsv:20170312 222156	umbral_fijo	5.00	10000.00	0.03	1549722.00	6.71	1464167.00	1726667.00	1458333.00			
resultados/ganancia_ranger.0-50.tsv:20170312 223600	umbral_estimado	5.00	500.00	0.05	1548889.00	7.57	1260000.00	1763333.00	1623333.00	49.00	36.00	65.00
resultados/ganancia_ranger.1.tsv:20170312 223600	umbral_estimado	5.00	500.00	0.05	1548889.00	7.57	1260000.00	1763333.00	1623333.00	0.05	0.04	0.07
resultados/ganancia_ranger.0-50.tsv:20170312 230418	umbral_fijo	10.00	200.00	0.03	1547500.00	10.42	1370833.00	1739167.00	1532500.00			
resultados/ganancia_ranger.1.tsv:20170312 230418	umbral_fijo	10.00	200.00	0.03	1547500.00	10.42	1370833.00	1739167.00	1532500.00			
resultados/ganancia_ranger.0-50.tsv:20170312 222503	umbral_fijo	5.00	3000.00	0.03	1539722.00	7.40	1201667.00	1882500.00	1535000.00			
resultados/ganancia_ranger.1.tsv:20170312 222503	umbral_fijo	5.00	3000.00	0.03	1539722.00	7.40	1201667.00	1882500.00	1535000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 222820	umbral_fijo	5.00	1000.00	0.03	1531111.00	7.94	1276667.00	1676667.00	1640000.00			
resultados/ganancia_ranger.1.tsv:20170312 222820	umbral_fijo	5.00	1000.00	0.03	1531111.00	7.94	1276667.00	1676667.00	1640000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 222328	umbral_fijo	5.00	5000.00	0.03	1523333.00	7.03	1288333.00	1584167.00	1697500.00			
resultados/ganancia_ranger.1.tsv:20170312 222328	umbral_fijo	5.00	5000.00	0.03	1523333.00	7.03	1288333.00	1584167.00	1697500.00			
resultados/ganancia_ranger.0-50.tsv:20170312 223245	umbral_estimado	5.00	700.00	0.04	1520278.00	7.75	1405000.00	1653333.00	1502500.00	41.00	46.00	37.00
resultados/ganancia_ranger.1.tsv:20170312 223245	umbral_estimado	5.00	700.00	0.04	1520278.00	7.75	1405000.00	1653333.00	1502500.00	0.04	0.05	0.04
resultados/ganancia_ranger.0-50.tsv:20170312 234223	umbral_estimado	20.00	200.00	0.06	1514722.00	19.32	1339167.00	1600000.00	1605000.00	83.00	68.00	34.00
resultados/ganancia_ranger.1.tsv:20170312 234223	umbral_estimado	20.00	200.00	0.06	1514722.00	19.32	1339167.00	1600000.00	1605000.00	0.08	0.07	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 224942	umbral_estimado	10.00	3000.00	0.03	1513333.00	9.24	1230833.00	1710000.00	1599167.00	25.00	38.00	31.00
resultados/ganancia_ranger.1.tsv:20170312 224942	umbral_estimado	10.00	3000.00	0.03	1513333.00	9.24	1230833.00	1710000.00	1599167.00	0.03	0.04	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 222930	umbral_estimado	5.00	1000.00	44.00	1513056.00	7.96	1359167.00	1664167.00	1515833.00	37.00	41.00	54.00
resultados/ganancia_ranger.1.tsv:20170312 222930	umbral_estimado	5.00	1000.00	0.04	1513056.00	7.96	1359167.00	1664167.00	1515833.00	0.04	0.04	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 230216	umbral_fijo	10.00	300.00	0.03	1509722.00	10.40	1255000.00	1638333.00	1635833.00			
resultados/ganancia_ranger.1.tsv:20170312 230216	umbral_fijo	10.00	300.00	0.03	1509722.00	10.40	1255000.00	1638333.00	1635833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 222609	umbral_estimado	5.00	3000.00	0.04	1504722.00	7.37	1287500.00	1709167.00	1517500.00	32.00	43.00	31.00
resultados/ganancia_ranger.1.tsv:20170312 222609	umbral_estimado	5.00	3000.00	0.04	1504722.00	7.37	1287500.00	1709167.00	1517500.00	0.03	0.04	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 222432	umbral_estimado	5.00	5000.00	29.00	1484722.00	7.19	983333.30	1877500.00	1593333.00	24.00	29.00	34.00
resultados/ganancia_ranger.1.tsv:20170312 222432	umbral_estimado	5.00	5000.00	0.03	1484722.00	7.19	983333.30	1877500.00	1593333.00	0.02	0.03	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 223108	umbral_estimado	5.00	800.00	47.00	1482500.00	7.56	1542500.00	1615833.00	1289167.00	47.00	32.00	62.00
resultados/ganancia_ranger.1.tsv:20170312 223108	umbral_estimado	5.00	800.00	0.05	1482500.00	7.56	1542500.00	1615833.00	1289167.00	0.05	0.03	0.06
resultados/ganancia_ranger.0-50.tsv:20170312 223452	umbral_fijo	5.00	500.00	0.03	1453889.00	7.53	1151667.00	1799167.00	1410833.00			
resultados/ganancia_ranger.1.tsv:20170312 223452	umbral_fijo	5.00	500.00	0.03	1453889.00	7.53	1151667.00	1799167.00	1410833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 225934	umbral_estimado	10.00	600.00	0.05	1450000.00	10.54	1181667.00	1524167.00	1644167.00	53.00	54.00	38.00
resultados/ganancia_ranger.1.tsv:20170312 225934	umbral_estimado	10.00	600.00	0.05	1450000.00	10.54	1181667.00	1524167.00	1644167.00	0.05	0.05	0.04
resultados/ganancia_ranger.0-50.tsv:20170312 230624	umbral_fijo	10.00	100.00	0.03	1436389.00	10.71	1321667.00	1394167.00	1593333.00			
resultados/ganancia_ranger.1.tsv:20170312 230624	umbral_fijo	10.00	100.00	0.03	1436389.00	10.71	1321667.00	1394167.00	1593333.00			
resultados/ganancia_ranger.0-50.tsv:20170312 223138	umbral_fijo	5.00	700.00	0.03	1398611.00	7.29	1249167.00	1420833.00	1525833.00			
resultados/ganancia_ranger.1.tsv:20170312 223138	umbral_fijo	5.00	700.00	0.03	1398611.00	7.29	1249167.00	1420833.00	1525833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 230957	umbral_estimado	10.00	50.00	0.05	1398333.00	11.22	1390833.00	1367500.00	1436667.00	56.00	53.00	51.00
resultados/ganancia_ranger.1.tsv:20170312 230957	umbral_estimado	10.00	50.00	0.05	1398333.00	11.22	1390833.00	1367500.00	1436667.00	0.06	0.05	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 223421	umbral_estimado	5.00	600.00	0.04	1388056.00	7.60	1352500.00	1284167.00	1527500.00	57.00	36.00	35.00
resultados/ganancia_ranger.1.tsv:20170312 223421	umbral_estimado	5.00	600.00	0.04	1388056.00	7.60	1352500.00	1284167.00	1527500.00	0.06	0.04	0.04
resultados/ganancia_ranger.0-50.tsv:20170312 223631	umbral_fijo	5.00	300.00	0.03	1382778.00	7.55	1270000.00	1417500.00	1460833.00			
resultados/ganancia_ranger.1.tsv:20170312 223631	umbral_fijo	5.00	300.00	0.03	1382778.00	7.55	1270000.00	1417500.00	1460833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 223314	umbral_fijo	5.00	600.00	0.03	1376389.00	7.25	1302500.00	1428333.00	1398333.00			
resultados/ganancia_ranger.1.tsv:20170312 223314	umbral_fijo	5.00	600.00	0.03	1376389.00	7.25	1302500.00	1428333.00	1398333.00			
resultados/ganancia_ranger.0-50.tsv:20170312 224606	umbral_estimado	10.00	10000.00	0.03	1350000.00	8.17	1362500.00	1150000.00	1537500.00	36.00	26.00	28.00
resultados/ganancia_ranger.1.tsv:20170312 224606	umbral_estimado	10.00	10000.00	0.03	1350000.00	8.17	1362500.00	1150000.00	1537500.00	0.04	0.03	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 224102	umbral_estimado	5.00	100.00	0.06	1340000.00	7.74	1447500.00	1287500.00	1285000.00	73.00	41.00	61.00
resultados/ganancia_ranger.1.tsv:20170312 224102	umbral_estimado	5.00	100.00	0.06	1340000.00	7.74	1447500.00	1287500.00	1285000.00	0.07	0.04	0.06
resultados/ganancia_ranger.0-50.tsv:20170312 234626	umbral_fijo	20.00	50.00	0.03	1333333.00	16.93	1087500.00	1348333.00	1564167.00			
resultados/ganancia_ranger.1.tsv:20170312 234626	umbral_fijo	20.00	50.00	0.03	1333333.00	16.93	1087500.00	1348333.00	1564167.00			
resultados/ganancia_ranger.0-50.tsv:20170312 223920	umbral_estimado	5.00	200.00	0.04	1300833.00	7.82	1090000.00	1491667.00	1320833.00	45.00	39.00	49.00
resultados/ganancia_ranger.1.tsv:20170312 223920	umbral_estimado	5.00	200.00	0.04	1300833.00	7.82	1090000.00	1491667.00	1320833.00	0.05	0.04	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 223811	umbral_fijo	5.00	200.00	0.03	1285278.00	7.59	1174167.00	1557500.00	1124167.00			
resultados/ganancia_ranger.1.tsv:20170312 223811	umbral_fijo	5.00	200.00	0.03	1285278.00	7.59	1174167.00	1557500.00	1124167.00			
resultados/ganancia_ranger.0-50.tsv:20170312 223739	umbral_estimado	5.00	300.00	0.05	1265278.00	7.68	1104167.00	1333333.00	1358333.00	38.00	51.00	72.00
resultados/ganancia_ranger.1.tsv:20170312 223739	umbral_estimado	5.00	300.00	0.05	1265278.00	7.68	1104167.00	1333333.00	1358333.00	0.04	0.05	0.07
resultados/ganancia_ranger.0-50.tsv:20170312 231208	umbral_estimado	10.00	20.00	0.07	1197778.00	10.85	1123333.00	1190833.00	1279167.00	56.00	0.10	54.00
resultados/ganancia_ranger.1.tsv:20170312 231208	umbral_estimado	10.00	20.00	0.07	1197778.00	10.85	1123333.00	1190833.00	1279167.00	0.06	0.10	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 222259	umbral_estimado	5.00	10000.00	0.03	1196389.00	6.89	1075833.00	1183333.00	1330000.00	32.00	26.00	25.00
resultados/ganancia_ranger.1.tsv:20170312 222259	umbral_estimado	5.00	10000.00	0.03	1196389.00	6.89	1075833.00	1183333.00	1330000.00	0.03	0.03	0.03
resultados/ganancia_ranger.0-50.tsv:20170312 223952	umbral_fijo	5.00	100.00	0.03	1158889.00	7.68	1077500.00	1189167.00	1210000.00			
resultados/ganancia_ranger.1.tsv:20170312 223952	umbral_fijo	5.00	100.00	0.03	1158889.00	7.68	1077500.00	1189167.00	1210000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 224243	umbral_estimado	5.00	50.00	73.00	1109722.00	7.82	1145833.00	951666.70	1231667.00	0.06	91.00	68.00
resultados/ganancia_ranger.1.tsv:20170312 224243	umbral_estimado	5.00	50.00	0.07	1109722.00	7.82	1145833.00	951666.70	1231667.00	0.06	0.09	0.07
resultados/ganancia_ranger.0-50.tsv:20170312 230830	umbral_fijo	10.00	50.00	0.03	1100000.00	10.54	882500.00	1151667.00	1265833.00			
resultados/ganancia_ranger.1.tsv:20170312 230830	umbral_fijo	10.00	50.00	0.03	1100000.00	10.54	882500.00	1151667.00	1265833.00			
resultados/ganancia_ranger.0-50.tsv:20170312 234927	umbral_fijo	20.00	20.00	0.03	977500.00	18.63	727500.00	915833.30	1289167.00			
resultados/ganancia_ranger.1.tsv:20170312 234927	umbral_fijo	20.00	20.00	0.03	977500.00	18.63	727500.00	915833.30	1289167.00			
resultados/ganancia_ranger.0-50.tsv:20170312 231040	umbral_fijo	10.00	20.00	0.03	822222.20	11.52	559166.70	962500.00	945000.00			
resultados/ganancia_ranger.1.tsv:20170312 231040	umbral_fijo	10.00	20.00	0.03	822222.20	11.52	559166.70	962500.00	945000.00			
resultados/ganancia_ranger.0-50.tsv:20170312 224426	umbral_estimado	5.00	20.00	62.00	810555.60	7.87	780833.30	932500.00	718333.30	71.00	61.00	54.00
resultados/ganancia_ranger.1.tsv:20170312 224426	umbral_estimado	5.00	20.00	0.06	810555.60	7.87	780833.30	932500.00	718333.30	0.07	0.06	0.05
resultados/ganancia_ranger.0-50.tsv:20170312 224133	umbral_fijo	5.00	50.00	0.03	741944.40	7.74	903333.30	505000.00	817500.00			
resultados/ganancia_ranger.1.tsv:20170312 224133	umbral_fijo	5.00	50.00	0.03	741944.40	7.74	903333.30	505000.00	817500.00			
resultados/ganancia_ranger.0-50.tsv:20170312 224314	umbral_fijo	5.00	20.00	0.03	583888.90	7.74	358333.30	605000.00	788333.30			
resultados/ganancia_ranger.1.tsv:20170312 224314	umbral_fijo	5.00	20.00	0.03	583888.90	7.74	358333.30	605000.00	788333.30			
